https://developer.mozilla.org/en-US/	297.0	2.05
https://ja.wikipedia.org/wiki/ブラウザ	599.6	8.50
https://lobste.rs/	300.4	1.62
https://news.ycombinator.com/	59.0	0.36
https://react.dev/	460.3	38.44
https://vuejs.org/	518.6	4.52
